2,2049,"Av. Zaragoza",,,,"Cd. Juarez",Chihuahua,,"01 (656)","2588295 / 258 8296/ 258 8297/ 258 8298/ 258 8299/ 258 8300/ 258 8301/ 258 8302/ 258 8303/ 258 8304",,"258 8305 Ext. 102 Y 103",,,,
2,2089,"Plaza Monumental",,,,"Cd. Juarez",Chihuahua,,"01 (656)","613 2621/ 3154/ 3880/ 5149/ 5461",6132621,Ext.102-103-105,,,,
2,2302,Chihuahua,,,,Chihuahua,Chihuahua,,"01 (614)","423 56 07  Al 13","4 23 38 59","Ext. 114 Y 130",,,,
2,2375,Torreon,,,,Torreon,Coahuila,,"01 (871)","729 0010","7 22 24 22","Ext. 102",,,,
2,2377,"Cd. Juarez",,,,"Cd. Juarez",Chihuahua,,"01 (656)","6235899 Y 6236116",,"Ext. 104",,,,
2,3033,"Fuentes Mares",,,,Chihuahua,Chihuahua,,"01 (614)","435 8868/ 435 9033/ 435 9171/ 9194/  9435/ 9602/  9629/  9700/  9738/  9752",,Ext.102,,,,
2,3358,Cordilleras,,,,Chihuahua,Chihuahua,,"01 (614)","498 9083",,,,,,
2,3622,"La Rosita",,,,Torreon,Coahuila,,"01 (871)","730 8019 / 7307113",,"Ext. 102 Y 103 Fax 141",,,,
2,5728,"Norte 2000",,,,Chihuahua,Chihuahua,,"01 (614)","481 73 95 / 4222 / 7322/ 6451",,"Ext. 103",,,,
2,5764,"Torres Del Sur",,,,"Cd. Juarez",Chihuahua,,"01 (656)","690 6704",,"Ext. 103",,,,
2,1007,Monclova,,,,Monclova,Coahuila,,"01 (86)","6648 2579 Al 89/ 2397","66 48 25 89","6648 2589",,,,
2,1027,Sendero,,,,Monterrey,"Nuevo Leon",,"01 (81)","8397 93 55      57,58,59,60",,"8397 9365",,,,
2,1404,"Galerias Saltillo",,,,Saltillo,Coahuila,,"01 (844)","485 3695 Al 99","485 3695","Ext. 105",,,,
2,1833,"La Pastora",,,,Guadalupe,"Nuevo Leon",,"01 (81)","83236643 / 83236634 Al 38",,,,,,
2,2034,"Las Torres",,,,Monterrey,"Nuevo Leon",,"01 (81)","8318 0434","83 49 01 53","Ext 172",,,,
2,2076,"Miguel Aleman",,,,Monterrey,"Nuevo Leon",,"01 (81)","8334 8300 Al 06",,"Ext 170",,,,
2,2179,"San Nicolas",,,,Monterrey,"Nuevo Leon",,"01 (81)","86612488 - 91 / 86612530 - 42 -51 - 55",,,,,,
2,2465,Saltillo,,,,Saltillo,Coahuila,,"01 (844)","414 0029 / 1084 / 0224",,"Ext. 171",,,,
2,2676,"La Fe",,,,Monterrey,"Nuevo Leon",,"01 (81)","8140 0249 / 54","81 40 02 54","8140 0254",,,,
2,3051,"Plaza Centrika",,,,Monterrey,"Nuevo Leon",,"01 (81)","8331 7224 / 8351 1935/ 8351 2695/ 2754/ 2955/ 3050/ 3169/ 3238/ 3260/ 4795",,"83 51 59 78",,,,
2,3091,"Ave. Reforma",,,,"Nuevo Laredo",Tamaulipas,,"01 (867)","717 0837 / 717 1069 / 717 1580/ 717 4301 - 40",,,,,,
2,3800,Guadalupe,,,,Monterrey,"Nuevo Leon",,"01 (81)","8361 5380/ 8361 5260/ 8361 5440","Ext 105",,,,,
2,4138,"Villa Juarez",,,,Monterrey,"Nuevo Leon",,01(81),88627293-99,88617303,,,,,
2,4548,"Eloy Cavazos",,,,Monterrey,"Nuevo Leon",,"01 (81)","8393 6086 / 88 / 89","83 93 60 87","8393 6098",,,,
2,1139,"La Huasteca",,,,Monterrey,"Nuevo Leon",,"01 (81)","8390 7665/ 3189/ 4947/ 4428/ 5179","Ext 102","Ext 103",,,,
2,1205,Alijadores,,,,Tampico,Tamaulipas,,"01 (833)","2122717 /2149137/2121157/2121437/2121578/2121714",,,,,,
2,1206,"El Pasito",,,,Reynosa,Tamaulipas,,"01 (899)","953 48 03/  953-48-04 /05-07",,,,,,
2,1622,"Gomez Morin",,,,Monterrey,"Nuevo Leon",,"01 (81)","8335 4750 O 83354790",,,,,,
2,1902,"Aeropuerto Tampico",,,,Tampico,Tamaulipas,,"01 (833)","2277427 / 2277327/ 1259425 / 1259546 / 1259664",,,,,,
2,2044,"Valle Oriente",,,,Monterrey,"Nuevo Leon",,"01 (81)","8363 5062 Al 64 / 48/ 45/ 3479/ 3651/ 3869/ 2804","83 63 50 79","8363 5079",,,,
2,2378,Tampico,,,,Tampico,Tamaulipas,,"01 (833)","229 1400","2 28 81 00","228 80 44",,,,
2,2540,"Victoria Centro",,,,"Cd. Victoria",Tamaulipas,,"01 (834)","3161781 / 3059349 / 3147123 / 3161629 / 3163532 / 3164352",,,,,,
2,3630,"Las Adelitas",,,,"Cd. Victoria",Tamaulipas,,"01 (834)","305 0725 Al 31","3 05 07 35","Ext. 105",,,,
2,3719,Matamoros,,,,Matamoros,Tamaulipas,,"01 (868)","819 5633 / 42",,"819 5643",,,,
2,3720,Lincoln,,,,Monterrey,"Nuevo Leon",,"01 (81)","1167 1381 Al 86",,"1167 1391",,,,
2,4025,"Ciudad Madero",,,,Tampico,Tamaulipas,,"01 (833)","274  1427 / 36",,"274  1437",,,,
2,4137,Chapultepec,,,,Monterrey,"Nuevo Leon",,"01 (81)",84864517/4518/4519/4520/4521/4522,"Ext 102",,,,,
